Baker made 110 cakes. He sold 75 of them. Then he made 76 more cakes. How many cakes would baker still have?,111,"Let's break down the problem step by step:  1. Baker made 110 cakes. 2. He sold 75 cakes. 3. Therefore, he initially had 110 - 75 = 35 cakes left. 4. Then he made 76 more cakes. 5. So, the total number of cakes he had after making more cakes is 35 + 76 = 111 cakes.  Therefore, baker would still have 111 cakes.  # 111",,111.0
Paco ate 19 cookies and had 35 cookies left. How many cookies did he have in the beginning?,54,"Let's denote the number of cookies Paco had in the beginning as $x$. After eating 19 cookies, he had $x - 19$ cookies left. We are given that he had 35 cookies left, so we have the equation:  $x - 19 = 35$  Adding 19 to both sides, we get:  $x = 35 + 19$  $x = 54$  Therefore, Paco had 54 cookies in the beginning.  # 54",,54.0
Dan has $ 4. He had $ 3 left with him after he bought a candy bar. How much did the candy bar cost?,1,"Let the cost of the candy bar be $x.  Dan had $4 initially and $3 left after buying the candy bar, so he spent $4 - $3 = $1 on the candy bar.  Therefore, the candy bar cost $1.  # $1",,1.0
For the walls of the house he would use 11 nails in all to secure large planks of wood. If each plank needs 3 pieces of nails to be secured and an additional 8 nails were used. How many planks does John need for the house wall?,1,"Let's denote the number of planks needed as $x$.  Each plank needs 3 nails to be secured, so the total number of nails needed for $x$ planks is $3x$.  In addition to the nails needed for the planks, 8 extra nails were used, making the total number of nails used 11.  Therefore, we have the equation: $3x + 8 = 11$  Subtracting 8 from both sides gives: $3x = 3$  Dividing by 3 gives: $x = 1$  So, John needs 1 plank for the house wall.  #  1",,1.0
Paige raised 16 goldfish and 71 catfish in the pond but stray cats loved eating them. Now she has 2 left. How many goldfish disappeared?,14,"To find out how many goldfish disappeared, we need to subtract the number of goldfish left from the original number of goldfish Paige had.  Original number of goldfish = 16 Number of goldfish left = 2  Number of goldfish disappeared = Original number of goldfish - Number of goldfish left Number of goldfish disappeared = 16 - 2 Number of goldfish disappeared = 14  Therefore, 14 goldfish disappeared.  # 14",,14.0
Baker sold 44 cakes. If he had made 48 cakes initially How many cakes would baker still have?,4,"Let's calculate how many cakes Baker would still have if he sold 44 out of the 48 cakes he initially made.  Baker initially had 48 cakes. He sold 44 cakes.  To find out how many cakes Baker would still have, we can subtract the number of cakes sold from the initial number of cakes.  48 cakes - 44 cakes = 4 cakes  Therefore, Baker would still have 4 cakes left.  # 4",,4.0
The ring toss game at the carnival made 325 dollars in the first 154 days and 114 dollars in the remaining 57 days. How much did they make per day in the remaining 57 days at the carnival?,2,"Let's first find the total amount made in the 57 remaining days:  Total amount made = Amount made in the first 154 days + Amount made in the remaining 57 days Total amount made = $325 + $114 Total amount made = $439  Now, let's find the amount made per day in the remaining 57 days:  Amount made per day = Total amount made / Number of days Amount made per day = $439 / 57  Now, let's calculate the amount made per day in the remaining 57 days:  Amount made per day = $7.70  # $7.70",,7.7
Rachel had to complete 10 pages of math homework. If she had to complete 3 more pages of reading homework than math homework How many pages did she have to complete in all?,23,"Let's denote the number of pages Rachel had to complete for math homework as $m$. Since she had to complete 3 more pages of reading homework than math homework, the number of pages for reading homework would be $m + 3$.  Given that Rachel had to complete 10 pages of math homework, we have the equation: $m + (m + 3) = 10$  Solving for $m$: $2m + 3 = 10$  $2m = 7$  $m = 3.5$  So, Rachel had to complete $3.5$ pages of math homework and $3.5 + 3 = 6.5$ pages of reading homework.  Therefore, Rachel had to complete $3.5 + 6.5 = 10$ pages in total.  # 10",,10.0
"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 36 of the pickers that they fill 8 drums of grapes per day. How many days will it take to fill 240 drums of grapes?",30,"Let's first find out how many drums of grapes are filled in one day by 36 pickers. If 36 pickers fill 8 drums per day, then 1 picker fills $\frac{8}{36}$ drums per day.  Now, to find out how many days it will take to fill 240 drums of grapes, we divide the total number of drums by the number of drums filled in one day by 1 picker.  Number of days = $\frac{240}{\frac{8}{36}}$  Number of days = $\frac{240 \times 36}{8}$  Number of days = 1080  Therefore, it will take 1080 days to fill 240 drums of grapes.  # 1080",,1080.0
Nell collects cards. She had 438 baseball cards and 18 Ace cards. She gave some of her cards to Jeff and now has 55 Ace cards and 178 baseball cards left. How many more baseball cards than Ace cards does Nell have?,123,"Let's denote the number of cards Nell gave to Jeff as $x$.   Initially, Nell had 438 baseball cards and 18 Ace cards, so the total number of cards she had was $438 + 18 = 456$.  After giving $x$ cards to Jeff, she had $456 - x$ cards left. We are told that she now has 55 Ace cards and 178 baseball cards left, so we can write the following equations:  $55$ = number of Ace cards left = number of Ace cards initially (18) - number of Ace cards given to Jeff ($x$)  $178$ = number of baseball cards left = number of baseball cards initially (438) - number of baseball cards given to Jeff ($x$)  Solving the above equations, we get:  $55 = 18 - x$  $x = 18 - 55$  $x = -37$  This means that Nell gave Jeff 37 cards.   Now, let's find out how many more baseball cards than Ace cards Nell has:  Number of Ace cards Nell has = 55  Number of baseball cards Nell has = 178  Number of baseball cards - Number of Ace cards = $178 - 55 = 123$  Therefore, Nell has 123 more baseball cards than Ace cards.  #123",,123.0
There were 15 roses in the vase. Jessica threw away 33 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 17 roses in the vase. How many more roses did she cut than those she threw away?,2,"Let's denote the number of roses Jessica cut from her garden as $x$.   Initially, there were 15 roses in the vase. Jessica then threw away 33 roses, leaving $15 - 33 = -18$ roses in the vase. After cutting $x$ roses from her garden and adding them to the vase, there are now 17 roses in the vase. This can be represented by the equation $-18 + x = 17$.  Solving for $x$: $x = 17 + 18$ $x = 35$  Jessica cut 35 roses from her garden.  To find how many more roses she cut than those she threw away: $35 - 33 = 2$  Therefore, Jessica cut 2 more roses than she threw away.  #2",,2.0
Dan has $ 4. For a total of $ 3 he bought 10 candy bar each one costing the same amount of money. How much money is left?,1,"Let's denote the cost of each candy bar as $x. Since Dan bought 10 candy bars, the total cost of the candy bars is $3. This can be represented by the equation:  $3 = 10x  Solving for x:  x = $3 / 10 x = $0.30  Therefore, each candy bar costs $0.30. Since Dan started with $4 and spent $3 on candy bars, he has:  $4 - $3 = $1 left.  # $1",,1.0
If they are already at 659 feet and the cave is 762 feet deep How much farther until they reach the end of the cave?,103,"To find out how much farther they need to go to reach the end of the cave, we need to subtract the distance they have already traveled from the total depth of the cave.  Total depth of the cave = 762 feet Distance they have already traveled = 659 feet  Therefore, the distance they still need to travel is: 762 feet - 659 feet = 103 feet  So, they need to travel 103 feet farther to reach the end of the cave.  # 103",,103.0
